,Sold to Customer,Country,Customer region redefined,Pr CFN,recommend,Pr Division,confidence,Qty in Sales unit of measure (SUM),base average qty,base weightage qty,recommend average qty,final recommend qty,final recommend qty w probability
15353,197633247539,Australia,Victoria,OMS-T10SB,DS100A,MITG,0.58,10.0,25.0,-0.6,42.0,17.0,0.0
15354,197633247539,Australia,Victoria,OMS-T10SB,LF1837,MITG,0.64,10.0,25.0,-0.6,108.0,43.0,43.0
15355,197633247539,Australia,Victoria,TECR1410DP2,DS100A,MITG,0.54,6.0,61.0,-0.9,42.0,4.0,0.0
15356,197633247539,Australia,Victoria,TECR1410DP2,LF1837,MITG,0.68,6.0,61.0,-0.9,108.0,11.0,0.0
15357,197635155298,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
15358,197643435929,Australia,Queensland,ACC-822BK,ACC-1601,Diabetes,0.68,1.0,1.0,0.0,2.0,2.0,2.0
15359,197644972318,Australia,Aust Capital Terr,MMT-7020C5,MMT-7810W1,Diabetes,0.51,9.0,26.0,-0.65,2.0,1.0,0.0
15360,197679987629,Australia,Queensland,MMT-7020C5,MMT-7810W1,Diabetes,0.51,8.0,26.0,-0.69,2.0,1.0,1.0
15361,197680352725,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
15362,197718024332,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,6.0,26.0,-0.77,2.0,0.0,0.0
15363,197718117344,Australia,Western Australia,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
15364,197724671756,Australia,Queensland,MMT-7020C5,MMT-7810W1,Diabetes,0.51,1.0,26.0,-0.96,2.0,0.0,0.0
15365,197724862229,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,11.0,26.0,-0.58,2.0,1.0,1.0
15366,197754144315,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15367,197756983911,Australia,Queensland,MMT-7020C5,MMT-7810W1,Diabetes,0.51,18.0,26.0,-0.31,2.0,1.0,0.0
15368,197771018568,Australia,Western Australia,300-000-000,340-000-000,MITG,0.83,1.0,4.0,-0.75,24.0,6.0,0.0
15369,197771018568,Australia,Western Australia,300-000-000,350-005-000,MITG,0.8,1.0,4.0,-0.75,14.0,4.0,4.0
15370,197771018568,Australia,Western Australia,300-000-000,350-013-000,MITG,0.83,1.0,4.0,-0.75,13.0,3.0,3.0
15371,197776871297,Australia,Queensland,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15372,197777338116,Australia,Victoria,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
15373,197824115121,Australia,Queensland,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15374,197843281477,Australia,South Australia,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
15375,197855793542,Australia,Queensland,EASYCAPII6,DS100A,MITG,0.5,1.0,18.0,-0.94,42.0,3.0,0.0
15376,197855793542,Australia,Queensland,EASYCAPII6,LF1837,MITG,0.5,1.0,18.0,-0.94,108.0,6.0,0.0
15377,197855793542,Australia,Queensland,PEDICAP,LF1837,MITG,0.53,1.0,24.0,-0.96,108.0,4.0,4.0
15378,197866571349,Australia,Victoria,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15379,197892157396,Australia,New South Wales,173022,DS100A,MITG,0.6,1.0,7.0,-0.86,42.0,6.0,0.0
15380,197892157396,Australia,New South Wales,300-000-000,350-005-000,MITG,0.8,4.0,4.0,0.0,14.0,14.0,14.0
15381,197892157396,Australia,New South Wales,340-000-000,350-005-000,MITG,0.77,3.0,24.0,-0.88,14.0,2.0,0.0
15382,197892157396,Australia,New South Wales,350-013-000,350-005-000,MITG,0.91,1.0,13.0,-0.92,14.0,1.0,1.0
15383,197892157396,Australia,New South Wales,ABSTACK30X,DS100A,MITG,0.54,10.0,62.0,-0.84,42.0,7.0,0.0
15384,197892157396,Australia,New South Wales,EGIAUSTND,DS100A,MITG,0.61,1.0,68.0,-0.99,42.0,0.0,0.0
15385,197892157396,Australia,New South Wales,LF1837,173050G,MITG,0.5,1.0,108.0,-0.99,84.0,1.0,1.0
15386,197892157396,Australia,New South Wales,LF1837,DS100A,MITG,0.58,1.0,108.0,-0.99,42.0,0.0,0.0
15387,197892157396,Australia,New South Wales,LF1937,DS100A,MITG,0.58,8.0,125.0,-0.94,42.0,3.0,3.0
15388,197892157396,Australia,New South Wales,LF2019,DS100A,MITG,0.6,1.0,26.0,-0.96,42.0,2.0,2.0
15389,197892157396,Australia,New South Wales,LF4418,DS100A,MITG,0.61,3.0,66.0,-0.95,42.0,2.0,2.0
15390,197892157396,Australia,New South Wales,OMS-T10SB,DS100A,MITG,0.58,1.0,25.0,-0.96,42.0,2.0,2.0
15391,197892157396,Australia,New South Wales,X3-003-000,350-005-000,MITG,0.88,3.0,6.0,-0.5,14.0,7.0,7.0
15392,197900114857,Australia,South Australia,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15393,197932888467,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15394,197985092922,Australia,Western Australia,186-0106,LF1837,MITG,0.51,11.0,137.0,-0.92,108.0,9.0,0.0
15395,197985092922,Australia,Western Australia,340-000-000,X3-003-000,MITG,0.65,1.0,24.0,-0.96,6.0,0.0,0.0
15396,197985092922,Australia,Western Australia,350-005-000,300-000-000,MITG,0.5,1.0,14.0,-0.93,4.0,0.0,0.0
15397,197985092922,Australia,Western Australia,350-005-000,LF1937,MITG,0.51,1.0,14.0,-0.93,125.0,9.0,9.0
15398,197985092922,Australia,Western Australia,350-005-000,X3-003-000,MITG,0.75,1.0,14.0,-0.93,6.0,0.0,0.0
15399,197985092922,Australia,Western Australia,350-013-000,300-000-000,MITG,0.51,1.0,13.0,-0.92,4.0,0.0,0.0
15400,197985092922,Australia,Western Australia,350-013-000,LF1937,MITG,0.52,1.0,13.0,-0.92,125.0,10.0,0.0
15401,197985092922,Australia,Western Australia,350-013-000,X3-003-000,MITG,0.77,1.0,13.0,-0.92,6.0,0.0,0.0
15402,198002059919,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
15403,198038311532,Australia,Queensland,EASYCAPII6,DS100A,MITG,0.5,1.0,18.0,-0.94,42.0,3.0,3.0
15404,198038311532,Australia,Queensland,EASYCAPII6,LF1837,MITG,0.5,1.0,18.0,-0.94,108.0,6.0,0.0
15405,198038311532,Australia,Queensland,PEDICAP,LF1837,MITG,0.53,1.0,24.0,-0.96,108.0,4.0,4.0
15406,198042476751,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15407,198042556253,Australia,Queensland,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15408,198088888722,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15409,198089862975,Australia,Victoria,8886803712,150462,MITG,0.53,3.0,113.0,-0.97,75.0,2.0,2.0
15410,198089862975,Australia,Victoria,8886803712,186-0106,MITG,0.55,3.0,113.0,-0.97,137.0,4.0,0.0
15411,198089862975,Australia,Victoria,8886803712,LF1837,MITG,0.54,3.0,113.0,-0.97,108.0,3.0,0.0
15412,198089862975,Australia,Victoria,8886803712,LF1937,MITG,0.59,3.0,113.0,-0.97,125.0,4.0,0.0
15413,198095514282,Australia,Victoria,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
15414,198169845182,Australia,Queensland,MMT-7020C5,MMT-7810W1,Diabetes,0.51,2.0,26.0,-0.92,2.0,0.0,0.0
15415,198171335733,Australia,Northern Territory,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15416,198217191414,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,2.0,26.0,-0.92,2.0,0.0,0.0
15417,198228855796,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,3.0,26.0,-0.88,2.0,0.0,0.0
15418,198230424797,Australia,Victoria,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15419,198230577328,Australia,Victoria,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
15420,198241761928,Australia,Queensland,PEDICAP,LF1837,MITG,0.53,1.0,24.0,-0.96,108.0,4.0,0.0
15421,198250431593,Australia,Queensland,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15422,198277211536,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,13.0,26.0,-0.5,2.0,1.0,0.0
15423,198311888497,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,11.0,26.0,-0.58,2.0,1.0,0.0
15424,198418991529,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15425,198422658262,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,14.0,26.0,-0.46,2.0,1.0,0.0
15426,198513873567,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15427,198513923125,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15428,198536417765,Australia,Queensland,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15429,198560065537,Australia,Victoria,350-005-000,LF1937,MITG,0.51,1.0,14.0,-0.93,125.0,9.0,9.0
15430,198560065537,Australia,Victoria,350-013-000,LF1937,MITG,0.52,1.0,13.0,-0.92,125.0,10.0,10.0
15431,198607391732,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15432,198686724725,Australia,Queensland,300-000-000,340-000-000,MITG,0.83,1.0,4.0,-0.75,24.0,6.0,6.0
15433,198686724725,Australia,Queensland,350-005-000,340-000-000,MITG,0.88,10.0,14.0,-0.29,24.0,17.0,17.0
15434,198686724725,Australia,Queensland,350-005-000,LF1937,MITG,0.51,10.0,14.0,-0.29,125.0,89.0,0.0
15435,198686724725,Australia,Queensland,350-013-000,340-000-000,MITG,0.88,10.0,13.0,-0.23,24.0,18.0,18.0
15436,198686724725,Australia,Queensland,350-013-000,LF1937,MITG,0.52,10.0,13.0,-0.23,125.0,96.0,96.0
15437,198686724725,Australia,Queensland,X3-003-000,340-000-000,MITG,0.87,5.0,6.0,-0.17,24.0,20.0,20.0
15438,198701365551,Australia,Victoria,300-000-000,340-000-000,MITG,0.83,1.0,4.0,-0.75,24.0,6.0,6.0
15439,198701365551,Australia,Victoria,350-005-000,340-000-000,MITG,0.88,10.0,14.0,-0.29,24.0,17.0,17.0
15440,198701365551,Australia,Victoria,350-005-000,LF1937,MITG,0.51,10.0,14.0,-0.29,125.0,89.0,89.0
15441,198701365551,Australia,Victoria,350-013-000,340-000-000,MITG,0.88,10.0,13.0,-0.23,24.0,18.0,18.0
15442,198701365551,Australia,Victoria,350-013-000,LF1937,MITG,0.52,10.0,13.0,-0.23,125.0,96.0,0.0
15443,198701365551,Australia,Victoria,X3-003-000,340-000-000,MITG,0.87,5.0,6.0,-0.17,24.0,20.0,0.0
15444,198712274241,Australia,Victoria,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15445,198724863674,Australia,Queensland,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15446,198724987951,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15447,198725093798,Australia,Western Australia,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
15448,198774793232,Australia,Victoria,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15449,198778789514,Australia,South Australia,MMT-7020C5,MMT-7810W1,Diabetes,0.51,6.0,26.0,-0.77,2.0,0.0,0.0
15450,198815658841,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,2.0,26.0,-0.92,2.0,0.0,0.0
15451,198851495388,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
15452,198851495388,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,13.0,26.0,-0.5,2.0,1.0,0.0
15453,198851519871,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15454,198872227548,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,3.0,26.0,-0.88,2.0,0.0,0.0
15455,198873034245,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,5.0,26.0,-0.81,2.0,0.0,0.0
15456,198879225288,Australia,Queensland,300-000-000,340-000-000,MITG,0.83,1.0,4.0,-0.75,24.0,6.0,0.0
15457,198879225288,Australia,Queensland,350-005-000,340-000-000,MITG,0.88,1.0,14.0,-0.93,24.0,2.0,2.0
15458,198879225288,Australia,Queensland,350-005-000,LF1937,MITG,0.51,1.0,14.0,-0.93,125.0,9.0,0.0
15459,198879225288,Australia,Queensland,350-013-000,340-000-000,MITG,0.88,1.0,13.0,-0.92,24.0,2.0,2.0
15460,198879225288,Australia,Queensland,350-013-000,LF1937,MITG,0.52,1.0,13.0,-0.92,125.0,10.0,0.0
15461,198879225288,Australia,Queensland,X3-003-000,340-000-000,MITG,0.87,1.0,6.0,-0.83,24.0,4.0,4.0
15462,198879881946,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,11.0,26.0,-0.58,2.0,1.0,1.0
15463,198924075973,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
15464,198927624693,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
15465,198932838965,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,11.0,26.0,-0.58,2.0,1.0,1.0
15466,198932976632,Australia,South Australia,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
15467,198933023716,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15468,198933187137,Australia,Queensland,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15469,198933278251,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
15470,198933387153,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,13.0,26.0,-0.5,2.0,1.0,0.0
15471,198936926974,Australia,South Australia,MMT-7020C5,MMT-7810W1,Diabetes,0.51,10.0,26.0,-0.62,2.0,1.0,1.0
15472,198958024187,Australia,Aust Capital Terr,MMT-7020C5,MMT-7810W1,Diabetes,0.51,1.0,26.0,-0.96,2.0,0.0,0.0
15473,198960884151,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15474,198961711355,Australia,Queensland,MMT-7020C5,MMT-7810W1,Diabetes,0.51,12.0,26.0,-0.54,2.0,1.0,1.0
15475,198982532972,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,4.0,26.0,-0.85,2.0,0.0,0.0
15476,198982639391,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,8.0,26.0,-0.69,2.0,1.0,1.0
15477,198982766194,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,11.0,26.0,-0.58,2.0,1.0,1.0
15478,198989353855,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
15479,198991323349,Australia,Victoria,LF2019,DS100A,MITG,0.6,1.0,26.0,-0.96,42.0,2.0,0.0
15480,198991323349,Australia,Victoria,LF2019,LF1837,MITG,0.7,1.0,26.0,-0.96,108.0,4.0,4.0
15481,199000422189,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15482,199000913481,Australia,Victoria,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15483,199001019898,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,14.0,26.0,-0.46,2.0,1.0,0.0
15484,199001284588,Australia,Victoria,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
15485,199005318865,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,11.0,26.0,-0.58,2.0,1.0,1.0
15486,199006375583,Australia,Queensland,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
15487,199024597925,Australia,Victoria,300-000-000,340-000-000,MITG,0.83,1.0,4.0,-0.75,24.0,6.0,6.0
15488,199024597925,Australia,Victoria,300-000-000,350-005-000,MITG,0.8,1.0,4.0,-0.75,14.0,4.0,4.0
15489,199024597925,Australia,Victoria,300-000-000,350-013-000,MITG,0.83,1.0,4.0,-0.75,13.0,3.0,3.0
15490,199024597925,Australia,Victoria,X3-003-000,340-000-000,MITG,0.87,1.0,6.0,-0.83,24.0,4.0,4.0
15491,199024597925,Australia,Victoria,X3-003-000,350-005-000,MITG,0.88,1.0,6.0,-0.83,14.0,2.0,2.0
15492,199024597925,Australia,Victoria,X3-003-000,350-013-000,MITG,0.91,1.0,6.0,-0.83,13.0,2.0,2.0
15493,199057081868,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15494,199061445523,Australia,Queensland,MMT-7910W5,MMT-7020C5,Diabetes,0.95,1.0,3.0,-0.67,26.0,9.0,9.0
15495,199061538734,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15496,199061686814,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,8.0,26.0,-0.69,2.0,1.0,1.0
15497,199092654758,Australia,Western Australia,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15498,199106348739,Australia,Western Australia,MMT-7020C5,MMT-7810W1,Diabetes,0.51,11.0,26.0,-0.58,2.0,1.0,0.0
15499,199106549463,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15500,199106664924,Australia,Victoria,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
15501,199121738116,Australia,Queensland,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
15502,199139394445,Australia,Victoria,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
15503,199139394445,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,7.0,26.0,-0.73,2.0,1.0,0.0
15504,199139446231,Australia,New South Wales,MMT-7910W5,MMT-1891,Diabetes,0.88,1.0,3.0,-0.67,1.0,0.0,0.0
15505,199139446231,Australia,New South Wales,MMT-7910W5,MMT-7020C5,Diabetes,0.95,1.0,3.0,-0.67,26.0,9.0,9.0
15506,199152671656,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,5.0,26.0,-0.81,2.0,0.0,0.0
15507,199175165795,Australia,South Australia,EASYCAPII6,DS100A,MITG,0.5,1.0,18.0,-0.94,42.0,3.0,0.0
15508,199175165795,Australia,South Australia,EASYCAPII6,LF1837,MITG,0.5,1.0,18.0,-0.94,108.0,6.0,6.0
15509,199175217855,Australia,Victoria,300-000-000,340-000-000,MITG,0.83,1.0,4.0,-0.75,24.0,6.0,6.0
15510,199175217855,Australia,Victoria,300-000-000,350-005-000,MITG,0.8,1.0,4.0,-0.75,14.0,4.0,0.0
15511,199175217855,Australia,Victoria,350-013-000,340-000-000,MITG,0.88,1.0,13.0,-0.92,24.0,2.0,2.0
15512,199175217855,Australia,Victoria,350-013-000,350-005-000,MITG,0.91,1.0,13.0,-0.92,14.0,1.0,0.0
15513,199175217855,Australia,Victoria,350-013-000,LF1937,MITG,0.52,1.0,13.0,-0.92,125.0,10.0,10.0
15514,199175217855,Australia,Victoria,X3-003-000,340-000-000,MITG,0.87,1.0,6.0,-0.83,24.0,4.0,4.0
15515,199175217855,Australia,Victoria,X3-003-000,350-005-000,MITG,0.88,1.0,6.0,-0.83,14.0,2.0,2.0
15516,199178169156,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
15517,199178295117,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15518,199181549841,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,11.0,26.0,-0.58,2.0,1.0,1.0
15519,199184075542,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,4.0,26.0,-0.85,2.0,0.0,0.0
15520,199184486598,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,11.0,26.0,-0.58,2.0,1.0,0.0
15521,199185863883,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,4.0,26.0,-0.79,2.0,0.0,0.0
15522,199185863883,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,7.0,26.0,-0.79,2.0,0.0,0.0
15523,199193165629,Australia,Western Australia,D-YS,DS100A,MITG,0.8,2.0,9.0,-0.78,42.0,9.0,9.0
15524,199232817377,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,13.0,26.0,-0.5,2.0,1.0,0.0
15525,199232972286,Australia,Queensland,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15526,199239642462,Australia,Queensland,PEDICAP,LF1837,MITG,0.53,1.0,24.0,-0.96,108.0,4.0,4.0
15527,199244081548,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,12.0,26.0,-0.54,2.0,1.0,0.0
15528,199244169115,Australia,Queensland,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15529,199249887226,Australia,Victoria,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15530,199249936561,Australia,Victoria,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
15531,199261022559,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15532,199292893485,Australia,Victoria,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15533,199292968528,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,11.0,26.0,-0.58,2.0,1.0,1.0
15534,199293012539,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
15535,199293284476,Australia,Western Australia,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
15536,199293377412,Australia,Queensland,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
15537,199297262737,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15538,199307949158,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,12.0,26.0,-0.54,2.0,1.0,0.0
15539,199308032953,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15540,199335992981,Australia,Queensland,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15541,199336099415,Australia,New South Wales,ACC-822BK,ACC-1601,Diabetes,0.68,1.0,1.0,0.0,2.0,2.0,0.0
15542,199336099415,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
15543,199336147673,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15544,199338364312,Australia,Western Australia,ACC-822BK,ACC-1601,Diabetes,0.68,1.0,1.0,0.0,2.0,2.0,2.0
15545,199338364312,Australia,Western Australia,MMT-7020C5,MMT-7810W1,Diabetes,0.51,12.0,26.0,-0.54,2.0,1.0,1.0
15546,199338454166,Australia,Western Australia,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15547,199338572624,Australia,Tasmania,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15548,199338618678,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15549,199338618678,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,7.0,26.0,-0.73,2.0,1.0,0.0
15550,199338713355,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
15551,199338896241,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
15552,199345287992,Australia,Queensland,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,0.0
15553,199352916526,Australia,Victoria,ACC-822BK,ACC-1601,Diabetes,0.68,1.0,1.0,0.0,2.0,2.0,0.0
15554,199385476458,Australia,Tasmania,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15555,199385476458,Australia,Tasmania,MMT-7020C5,MMT-7810W1,Diabetes,0.51,14.0,26.0,-0.46,2.0,1.0,0.0
15556,199392583414,Australia,Victoria,MMT-7020C5,MMT-7810W1,Diabetes,0.51,1.0,26.0,-0.96,2.0,0.0,0.0
15557,199392621717,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,12.0,26.0,-0.54,2.0,1.0,0.0
15558,199399733771,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,11.0,26.0,-0.58,2.0,1.0,1.0
15559,199414355616,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,11.0,26.0,-0.58,2.0,1.0,0.0
15560,199414429152,Australia,New South Wales,MMT-1891,MMT-7910W5,Diabetes,0.52,1.0,1.0,0.0,3.0,3.0,3.0
15561,199414429152,Australia,New South Wales,MMT-7020C5,MMT-7810W1,Diabetes,0.51,11.0,26.0,-0.58,2.0,1.0,0.0
